customer_id,gender,age,tenure,monthly_charges,contract_type,payment_method,churn
59831,Female,56,23,91.52,Month-to-Month,Debit Card,No
53427,Female,67,20,115.71,Month-to-Month,Debit Card,No
48506,Female,63,60,89.1,Month-to-Month,UPI,No
15668,Male,25,45,108.69,One Year,UPI,No
57195,Male,41,61,65.3,One Year,Net Banking,No
83233,Female,37,56,97.16,One Year,Net Banking,No
34417,Male,31,2,104.3,Month-to-Month,Debit Card,Yes
91982,Male,22,45,91.09,Month-to-Month,Debit Card,Yes
20751,Female,58,40,70.78,Month-to-Month,Net Banking,No
56218,Male,57,24,82.59,Month-to-Month,Credit Card,No
17352,Female,51,29,90.05,Month-to-Month,Credit Card,Yes
89052,Female,33,67,45.31,Month-to-Month,Credit Card,No
98835,Female,62,68,100.96,Month-to-Month,Credit Card,No
38927,Male,24,66,115.03,One Year,Net Banking,Yes
51094,Female,33,54,66.52,One Year,UPI,Yes
64122,Female,24,53,90.11,Month-to-Month,Credit Card,No
39493,Male,44,49,93.7,Month-to-Month,Net Banking,No
83539,Male,31,32,86.22,Two Year,Credit Card,Yes
41707,Male,31,61,74.71,Two Year,Debit Card,No
78814,Male,61,42,108.16,Month-to-Month,Credit Card,No
17296,Female,50,1,64.89,One Year,Net Banking,No
35398,Male,50,63,26.11,One Year,Debit Card,No
45842,Male,61,35,104.46,Month-to-Month,Debit Card,No
23261,Male,37,51,87.4,Month-to-Month,Credit Card,No
86709,Male,64,71,104.93,Month-to-Month,Credit Card,Yes
66704,Female,53,45,33.85,Month-to-Month,Debit Card,No
77173,Male,24,65,23.08,Month-to-Month,UPI,Yes
41781,Female,49,14,113.44,Two Year,Net Banking,No
23652,Male,65,3,34.77,One Year,Net Banking,No
15103,Female,20,24,100.97,Month-to-Month,Net Banking,No
35500,Female,56,65,102.32,Month-to-Month,Net Banking,No
45529,Male,46,48,90.87,One Year,Net Banking,No
28452,Female,41,10,33.13,Month-to-Month,Debit Card,Yes
59393,Male,39,13,86.74,Month-to-Month,Net Banking,No
41174,Female,23,14,108.91,Two Year,UPI,No
74450,Female,65,10,62.55,Month-to-Month,UPI,No
45436,Female,41,40,61.35,Month-to-Month,Credit Card,Yes
57406,Male,57,23,64.29,Month-to-Month,Credit Card,No
73059,Female,40,55,28.23,Month-to-Month,Credit Card,No
25954,Male,55,63,109.2,Month-to-Month,Credit Card,Yes
92722,Female,27,71,106.92,Month-to-Month,Debit Card,No
22356,Female,33,42,119.79,One Year,UPI,No
12187,Female,28,66,78.52,Month-to-Month,Debit Card,No
87243,Female,49,47,95.12,Month-to-Month,UPI,No
45098,Female,62,52,40.27,Month-to-Month,Debit Card,No
31225,Female,23,18,86.75,Month-to-Month,UPI,Yes
13606,Male,41,18,84.97,Two Year,Credit Card,No
67620,Male,50,24,110.12,Month-to-Month,UPI,No
42828,Male,68,23,103.08,One Year,Credit Card,No
36489,Female,29,12,113.85,Month-to-Month,UPI,No
24387,Male,44,23,106.88,Month-to-Month,Debit Card,No
79463,Female,55,21,106.87,One Year,Net Banking,Yes
81832,Male,35,64,26.37,Month-to-Month,UPI,No
12591,Male,62,34,104.6,One Year,Debit Card,No
58516,Female,56,2,80.75,Month-to-Month,Net Banking,Yes
72061,Female,30,69,58.04,Month-to-Month,Debit Card,Yes
76736,Male,57,31,25.65,One Year,Net Banking,No
91257,Male,47,68,87.77,One Year,Credit Card,No
71753,Male,66,70,52.82,One Year,UPI,No
94774,Male,58,19,66.78,One Year,Debit Card,No
21087,Female,69,13,88.17,Two Year,UPI,No
40816,Male,30,65,111.18,Month-to-Month,Credit Card,No
33408,Female,51,6,102.54,Month-to-Month,Credit Card,Yes
10136,Female,53,71,65.06,Month-to-Month,UPI,No
27413,Male,47,27,58.78,Month-to-Month,Debit Card,No
69500,Female,42,52,43.98,Month-to-Month,Debit Card,No
94514,Male,19,48,57.24,One Year,Debit Card,No
66358,Female,53,68,31.1,Month-to-Month,UPI,No
76197,Female,35,44,117.11,One Year,Debit Card,Yes
42854,Male,22,17,77.39,Month-to-Month,Debit Card,Yes
86240,Female,36,38,32.78,Month-to-Month,Net Banking,Yes
26322,Female,59,10,55.28,Two Year,Debit Card,No
16968,Male,35,54,74.7,Month-to-Month,Credit Card,No
37518,Female,49,6,73.29,Month-to-Month,Debit Card,Yes
61925,Female,38,6,23.55,Month-to-Month,UPI,No
69848,Male,27,52,115.08,One Year,UPI,No
11700,Male,54,15,47.54,Month-to-Month,Debit Card,No
33199,Female,66,68,21.62,Month-to-Month,UPI,Yes
54589,Female,39,57,27.64,One Year,UPI,No
42115,Female,30,56,78.02,Month-to-Month,Debit Card,No
71934,Male,34,7,33.78,One Year,Net Banking,No
64316,Female,26,51,24.17,Month-to-Month,Net Banking,No
15520,Female,41,58,57.96,Month-to-Month,Net Banking,Yes
46455,Female,61,64,82.28,One Year,Net Banking,No
96465,Female,31,26,31.18,One Year,Credit Card,No
51605,Female,63,58,51.33,One Year,Debit Card,No
24955,Female,25,31,61.78,One Year,UPI,No
54049,Male,54,66,35.95,Month-to-Month,UPI,Yes
23917,Male,36,13,70.61,Month-to-Month,Debit Card,No
80293,Female,45,18,28.52,Month-to-Month,UPI,Yes
88581,Female,63,13,24.65,Two Year,Credit Card,Yes
74925,Male,58,24,71.98,Two Year,Net Banking,No
80269,Male,47,57,44.79,Two Year,Debit Card,No
40954,Male,24,29,29.54,Month-to-Month,UPI,No
82617,Female,43,56,62.39,Month-to-Month,Credit Card,No
51458,Female,57,54,111.51,One Year,UPI,No
99037,Female,63,5,92.42,One Year,Credit Card,Yes
31113,Female,63,35,101.56,One Year,UPI,Yes
53939,Male,28,19,107.19,One Year,Net Banking,No
39345,Male,31,55,117.26,Month-to-Month,Debit Card,Yes
56313,Male,38,69,96.32,Month-to-Month,Net Banking,No
79166,Male,25,44,80.84,Month-to-Month,Net Banking,Yes
57861,Female,20,38,56.54,Month-to-Month,UPI,No
59298,Female,45,62,38.16,Month-to-Month,Net Banking,No
57221,Male,46,22,88.67,Month-to-Month,Debit Card,No
54942,Male,40,40,119.49,Month-to-Month,Credit Card,No
13453,Male,35,26,66.74,One Year,Credit Card,No
64935,Male,52,5,92.37,Two Year,UPI,Yes
53370,Male,30,54,69.51,One Year,Debit Card,No
18328,Female,29,49,63.19,Month-to-Month,Debit Card,No
25534,Female,64,3,61.03,Month-to-Month,Credit Card,Yes
95280,Male,67,38,70.46,Month-to-Month,Credit Card,No
94925,Male,22,14,56.69,Two Year,Net Banking,No
46320,Male,56,47,94.88,Month-to-Month,UPI,No
59170,Female,28,14,107.43,Month-to-Month,Credit Card,No
90201,Female,28,38,108.29,One Year,Credit Card,Yes
18640,Female,64,64,42.77,Month-to-Month,Debit Card,Yes
40049,Male,59,44,109.59,Two Year,Debit Card,Yes
15618,Female,64,70,54.16,Month-to-Month,Debit Card,No
66053,Male,48,65,50.93,Month-to-Month,Credit Card,Yes
11920,Female,48,25,92.68,Month-to-Month,UPI,No
53937,Female,30,16,50.47,Two Year,Net Banking,No
79724,Female,31,15,25.3,Two Year,UPI,No
22207,Male,66,3,57.36,Month-to-Month,Credit Card,Yes
75774,Male,62,67,92.15,Month-to-Month,Net Banking,Yes
42972,Female,59,37,52.7,Month-to-Month,UPI,No
20799,Male,42,55,82.96,Two Year,Credit Card,Yes
81088,Male,50,38,86.01,One Year,UPI,Yes
38916,Male,50,63,93.37,One Year,Credit Card,Yes
80463,Male,32,1,109.71,Month-to-Month,Debit Card,Yes
86700,Male,33,71,63.26,Month-to-Month,UPI,No
47158,Male,61,19,36.64,Month-to-Month,Debit Card,Yes
94607,Male,55,52,51.89,One Year,Debit Card,No
81696,Female,23,30,63.22,Two Year,Net Banking,Yes
71510,Male,61,55,91.39,Month-to-Month,Net Banking,No
68692,Male,42,14,21.31,Month-to-Month,UPI,Yes
71744,Female,32,13,51.58,Month-to-Month,Credit Card,No
25810,Female,21,27,97.98,Month-to-Month,Net Banking,Yes
15126,Female,21,9,87.09,Two Year,Net Banking,Yes
40009,Female,47,41,93.17,Month-to-Month,Debit Card,Yes
10192,Male,51,48,101.18,One Year,Debit Card,No
46413,Female,44,12,98.32,One Year,Credit Card,No
22816,Female,48,10,88.22,One Year,Net Banking,Yes
49082,Male,49,6,63.97,Two Year,Net Banking,No
75048,Male,61,34,118.36,One Year,Credit Card,Yes
60940,Male,56,52,76.91,Two Year,Net Banking,Yes
42130,Female,69,41,40.28,Month-to-Month,UPI,Yes
50142,Male,26,6,49.28,One Year,UPI,Yes
46468,Female,58,2,89.36,One Year,Credit Card,Yes
40698,Male,25,15,112.47,Month-to-Month,Debit Card,No
20655,Male,31,17,37.87,One Year,Credit Card,Yes
57897,Female,50,16,28.23,One Year,UPI,No
40075,Male,40,28,108.15,One Year,Net Banking,Yes
19359,Male,38,10,111.53,Month-to-Month,Net Banking,Yes
52056,Male,29,10,47.64,One Year,Debit Card,No
61831,Male,19,10,57.73,Month-to-Month,Debit Card,No
69191,Male,30,28,86.02,One Year,UPI,No
43272,Female,21,24,52.99,Month-to-Month,Debit Card,No
24671,Female,37,19,107.72,Month-to-Month,Credit Card,No
37048,Male,67,68,30.76,Month-to-Month,UPI,Yes
86274,Female,68,56,23.8,Month-to-Month,Net Banking,No
35963,Female,65,67,40.85,Month-to-Month,Net Banking,No
53954,Female,31,42,48.61,Month-to-Month,Net Banking,No
82309,Male,47,12,31.29,One Year,Debit Card,No
10717,Male,46,18,26.57,One Year,UPI,No
21676,Male,25,23,95.56,Month-to-Month,Debit Card,No
14434,Female,29,6,36.43,Month-to-Month,Credit Card,Yes
59810,Female,58,53,111.39,Month-to-Month,UPI,No
14994,Male,55,42,56.8,One Year,Debit Card,No
14234,Male,43,66,87.06,Month-to-Month,Net Banking,No
79300,Female,67,30,42.54,Month-to-Month,Net Banking,Yes
53949,Female,19,9,44.03,Month-to-Month,Credit Card,No
47405,Male,57,42,77.47,Month-to-Month,Credit Card,No
44872,Female,31,34,76.06,Month-to-Month,Credit Card,Yes
52215,Female,23,40,96.87,Month-to-Month,Net Banking,No
33185,Female,59,17,95.78,One Year,Debit Card,Yes
53442,Female,57,29,87.07,One Year,Net Banking,Yes
61759,Female,48,50,64.91,Month-to-Month,Net Banking,No
51153,Female,34,49,109.06,One Year,Net Banking,No
87535,Female,42,61,82.26,Month-to-Month,Debit Card,No
12581,Male,49,46,119.02,Two Year,Net Banking,No
61717,Male,29,46,101.94,Month-to-Month,Credit Card,Yes
12763,Female,66,17,24.43,One Year,Credit Card,No
65480,Female,30,66,52.06,One Year,Credit Card,No
48759,Female,36,5,77.19,Month-to-Month,Credit Card,Yes
86067,Male,61,54,92.15,Two Year,Net Banking,No
35307,Male,65,16,75.03,Month-to-Month,Net Banking,No
21064,Female,42,7,98.61,One Year,Net Banking,Yes
86848,Male,48,8,48.27,Month-to-Month,Credit Card,No
47548,Female,54,38,38.39,Month-to-Month,Debit Card,Yes
46945,Female,42,54,25.39,Month-to-Month,UPI,No
57937,Female,33,15,77.33,Month-to-Month,UPI,Yes
16476,Female,55,50,88.86,Month-to-Month,UPI,No
61756,Female,60,56,52.61,Month-to-Month,Debit Card,No
12382,Female,66,9,81.36,One Year,Net Banking,Yes
59683,Female,40,8,25.22,Month-to-Month,UPI,No
97999,Male,31,19,29.93,Month-to-Month,UPI,No
55276,Female,23,51,90.18,One Year,Net Banking,No
43402,Male,42,57,56.81,Month-to-Month,UPI,No
36946,Female,40,68,87.13,Month-to-Month,Net Banking,Yes
89698,Female,60,31,103.17,Month-to-Month,UPI,No
83933,Male,29,3,105.26,Month-to-Month,Net Banking,Yes
32335,Male,30,43,37.22,Month-to-Month,Credit Card,No
55095,Female,53,29,68.63,Two Year,Debit Card,Yes
89930,Male,56,10,93.39,Month-to-Month,UPI,Yes
37197,Female,51,12,97.4,Month-to-Month,Net Banking,Yes
32010,Female,23,46,98.47,Month-to-Month,Credit Card,Yes
34123,Male,55,30,42.82,Month-to-Month,Net Banking,No
97923,Male,67,32,39.25,Month-to-Month,UPI,Yes
12890,Male,69,47,79.0,Month-to-Month,UPI,Yes
18026,Male,57,63,94.11,Month-to-Month,UPI,No
74925,Female,25,26,51.91,Month-to-Month,UPI,No
78842,Male,25,3,30.47,One Year,UPI,No
43665,Male,57,23,91.67,Month-to-Month,Credit Card,No
19277,Male,50,50,49.97,Month-to-Month,Net Banking,No
52239,Male,51,36,36.64,One Year,Net Banking,No
57664,Male,61,13,34.77,Month-to-Month,UPI,Yes
58008,Female,32,29,51.49,One Year,Net Banking,No
24683,Female,53,38,79.27,One Year,Credit Card,Yes
10670,Male,52,5,55.84,Month-to-Month,UPI,No
99211,Male,63,20,22.07,Month-to-Month,Debit Card,No
27889,Female,39,14,29.69,Two Year,Credit Card,Yes
65612,Male,40,8,49.05,One Year,UPI,No
54535,Female,57,48,85.97,Two Year,Net Banking,No
88542,Female,62,13,29.85,Month-to-Month,Credit Card,Yes
64319,Male,68,24,76.07,Month-to-Month,UPI,Yes
31639,Female,39,65,31.99,Two Year,Net Banking,No
74712,Male,22,34,41.16,Month-to-Month,Net Banking,Yes
26633,Male,48,51,37.22,Two Year,UPI,Yes
44660,Female,30,3,26.72,Month-to-Month,Credit Card,No
78975,Female,45,58,87.13,Two Year,UPI,No
42172,Male,37,55,66.34,Month-to-Month,UPI,No
69197,Female,50,42,103.11,Month-to-Month,UPI,No
68847,Male,33,21,29.89,Two Year,UPI,No
21577,Female,46,10,34.47,Month-to-Month,UPI,No
87299,Female,40,57,50.65,Month-to-Month,Net Banking,No
30176,Male,41,25,96.59,Month-to-Month,UPI,No
54386,Male,51,56,50.58,One Year,Credit Card,Yes
73972,Male,24,38,60.84,Two Year,Debit Card,No
99791,Female,55,61,50.16,Month-to-Month,UPI,Yes
51003,Male,54,47,28.02,Month-to-Month,Credit Card,No
29996,Male,21,54,113.94,Month-to-Month,Debit Card,Yes
96598,Female,51,46,74.85,One Year,Credit Card,No
45931,Female,59,68,98.78,Month-to-Month,Net Banking,No
45710,Male,39,4,85.84,Month-to-Month,Net Banking,Yes
44693,Male,22,66,71.43,Month-to-Month,Debit Card,Yes
45740,Male,67,43,28.97,Month-to-Month,Debit Card,Yes
87241,Male,59,62,84.27,Two Year,Debit Card,No
86502,Female,40,4,35.54,Month-to-Month,Net Banking,Yes
27374,Female,32,65,61.44,Month-to-Month,Net Banking,No
86674,Male,48,62,82.91,Month-to-Month,Credit Card,No
91471,Male,26,2,98.22,One Year,Net Banking,Yes
55913,Male,60,9,88.5,Month-to-Month,Debit Card,Yes
76025,Female,42,57,87.15,Month-to-Month,UPI,No
54516,Male,42,45,34.9,Month-to-Month,UPI,Yes
97796,Male,66,18,54.61,One Year,Debit Card,No
36069,Female,38,48,24.29,Month-to-Month,Net Banking,No
66233,Female,26,42,91.95,Month-to-Month,Debit Card,Yes
94811,Male,65,41,115.26,Month-to-Month,Net Banking,Yes
69049,Male,55,58,46.41,Month-to-Month,UPI,No
49178,Female,39,42,28.77,Two Year,Credit Card,Yes
42821,Male,60,35,67.56,Month-to-Month,Net Banking,Yes
61727,Male,40,38,105.67,Two Year,Credit Card,No
70935,Female,66,67,75.2,Month-to-Month,UPI,Yes
26999,Female,21,41,24.68,Month-to-Month,Credit Card,Yes
72522,Female,46,50,117.43,Month-to-Month,Credit Card,No
48712,Male,32,45,102.86,Two Year,Debit Card,Yes
74551,Female,18,71,33.16,Month-to-Month,Credit Card,No
50172,Female,47,19,112.18,Two Year,UPI,Yes
43722,Male,46,17,65.07,Month-to-Month,Net Banking,No
20625,Male,37,65,57.19,Month-to-Month,Credit Card,No
77165,Female,50,56,66.11,One Year,Net Banking,Yes
86509,Female,58,41,103.46,Two Year,Debit Card,No
16859,Male,61,42,85.95,Month-to-Month,UPI,No
51609,Male,53,6,25.92,One Year,UPI,Yes
53307,Female,39,69,115.76,Month-to-Month,Net Banking,No
31839,Female,30,40,34.78,Month-to-Month,UPI,No
37216,Male,24,41,94.56,Month-to-Month,Debit Card,No
62953,Female,25,9,83.61,Month-to-Month,Net Banking,Yes
94481,Male,45,8,38.75,Month-to-Month,UPI,Yes
70593,Female,62,44,37.07,Month-to-Month,Debit Card,Yes
82075,Male,60,58,107.03,Two Year,Debit Card,No
59522,Male,26,67,61.97,One Year,Credit Card,No
14886,Female,42,13,85.46,Month-to-Month,UPI,No
17485,Female,33,19,70.41,Two Year,Net Banking,No
41455,Male,27,49,92.74,Month-to-Month,Credit Card,Yes
26767,Female,28,30,67.92,Month-to-Month,Net Banking,No
38453,Female,48,66,48.74,One Year,Credit Card,No
86280,Female,29,59,56.34,Month-to-Month,Debit Card,No
63442,Male,48,53,105.91,One Year,Credit Card,No
61877,Female,31,52,66.8,Month-to-Month,Credit Card,Yes
22226,Female,68,31,41.34,Month-to-Month,Credit Card,Yes
32588,Male,61,15,113.46,Month-to-Month,UPI,No
88976,Female,49,20,99.66,Two Year,Credit Card,Yes
41709,Female,67,5,25.57,One Year,Debit Card,No
57788,Male,34,7,119.89,One Year,Net Banking,Yes
98031,Male,52,18,89.49,Month-to-Month,UPI,No
47019,Female,18,56,36.03,Month-to-Month,Debit Card,Yes
54948,Female,46,45,43.72,One Year,UPI,Yes
75133,Male,68,28,89.24,Month-to-Month,Net Banking,No
76458,Male,21,50,97.98,Month-to-Month,Net Banking,Yes
37526,Female,40,2,43.9,One Year,Net Banking,No
83493,Female,45,68,45.7,Month-to-Month,UPI,No
62198,Female,33,24,50.71,Month-to-Month,UPI,No
53395,Male,29,48,79.8,One Year,Net Banking,No
34031,Female,38,45,37.18,One Year,Net Banking,No
85542,Male,62,58,30.42,One Year,Debit Card,No
47701,Male,34,36,87.89,Month-to-Month,Net Banking,No
35939,Male,57,2,97.91,Month-to-Month,Credit Card,Yes
59145,Female,30,18,70.09,One Year,UPI,No
30324,Female,69,49,56.38,One Year,Debit Card,No
32867,Female,49,8,63.2,Month-to-Month,UPI,Yes
10203,Male,54,58,58.84,Two Year,Net Banking,No
26544,Female,67,15,116.0,Two Year,Credit Card,No
25899,Male,32,17,96.81,Month-to-Month,Net Banking,No
39063,Male,29,23,40.81,One Year,UPI,No
13748,Male,66,66,58.42,Month-to-Month,Debit Card,Yes
76629,Male,32,70,74.4,Month-to-Month,UPI,No
90764,Male,51,27,81.3,Month-to-Month,Debit Card,No
30884,Male,23,37,66.82,Month-to-Month,Credit Card,Yes
35183,Female,34,49,101.01,Two Year,Net Banking,No
91570,Male,65,64,96.76,One Year,Net Banking,Yes
81246,Female,66,34,70.52,One Year,Credit Card,No
29259,Male,37,18,105.44,Month-to-Month,UPI,Yes
45959,Female,26,64,95.11,Month-to-Month,Credit Card,No
43457,Female,22,44,97.86,Month-to-Month,Net Banking,Yes
95679,Female,40,17,115.64,Month-to-Month,Debit Card,Yes
12103,Female,50,59,46.65,Month-to-Month,Net Banking,No
75901,Male,55,13,46.76,Month-to-Month,UPI,No
54535,Male,31,52,108.9,Month-to-Month,Debit Card,Yes
26103,Male,34,60,97.22,Month-to-Month,UPI,No
88278,Male,36,42,112.65,Month-to-Month,Net Banking,Yes
22391,Female,50,64,26.31,Month-to-Month,Net Banking,No
38901,Female,18,66,82.78,Two Year,Debit Card,No
91159,Female,30,34,34.46,Month-to-Month,UPI,No
77914,Male,63,71,70.39,Month-to-Month,Debit Card,Yes
60357,Female,44,64,35.57,One Year,Debit Card,No
96908,Male,23,33,32.81,Two Year,UPI,No
48437,Female,23,12,21.22,One Year,Debit Card,Yes
45503,Female,50,19,83.02,Month-to-Month,Credit Card,Yes
85403,Female,47,9,55.9,Month-to-Month,Debit Card,Yes
51258,Female,63,17,30.52,Two Year,Net Banking,Yes
43724,Female,52,50,52.28,One Year,UPI,Yes
74286,Male,40,39,36.89,Month-to-Month,Net Banking,Yes
84842,Female,27,41,114.17,Month-to-Month,Credit Card,No
24908,Male,68,10,52.0,Month-to-Month,Credit Card,No
60626,Male,36,12,53.4,Month-to-Month,Debit Card,No
47228,Male,68,15,103.99,One Year,Net Banking,Yes
33386,Male,45,28,84.78,Month-to-Month,Debit Card,No
56754,Male,40,4,91.02,Two Year,Debit Card,Yes
38302,Male,21,36,83.6,Month-to-Month,Net Banking,No
70815,Male,37,65,114.62,One Year,Credit Card,No
94748,Male,36,47,40.7,Month-to-Month,Credit Card,No
73344,Female,59,39,118.9,Month-to-Month,Credit Card,Yes
45618,Female,44,38,103.1,Month-to-Month,UPI,No
86234,Male,51,44,78.9,One Year,UPI,Yes
71114,Male,21,51,86.24,Month-to-Month,Debit Card,No
80130,Male,55,26,84.88,Month-to-Month,UPI,No
35525,Female,24,36,25.84,One Year,UPI,No
89818,Female,65,69,41.8,Month-to-Month,Net Banking,No
24334,Male,24,1,116.15,Two Year,Debit Card,Yes
72767,Male,67,53,73.44,Two Year,Debit Card,No
16644,Female,69,6,57.84,Two Year,Net Banking,Yes
42933,Female,43,37,96.2,Month-to-Month,Credit Card,No
53469,Male,43,2,72.45,Month-to-Month,Net Banking,Yes
43687,Male,36,69,21.32,Two Year,Credit Card,No
62656,Male,26,41,93.62,Month-to-Month,Debit Card,No
27375,Male,37,51,93.22,Month-to-Month,Debit Card,No
75206,Female,59,47,36.51,One Year,UPI,No
46607,Female,62,13,115.67,Month-to-Month,UPI,No
93178,Male,67,69,42.39,One Year,Net Banking,No
33993,Male,33,66,65.77,One Year,UPI,No
54386,Male,34,59,31.47,One Year,Debit Card,No
56287,Female,39,68,80.33,Month-to-Month,Debit Card,No
96724,Male,30,59,57.55,Month-to-Month,Credit Card,No
86312,Male,29,10,55.32,Month-to-Month,UPI,Yes
85324,Male,27,13,102.7,Month-to-Month,Credit Card,Yes
81196,Female,18,2,20.96,Month-to-Month,Debit Card,No
80014,Male,49,15,99.79,Month-to-Month,UPI,No
18210,Female,47,46,77.14,Month-to-Month,Credit Card,No
20922,Male,25,57,118.61,Month-to-Month,Debit Card,No
46289,Male,38,10,78.94,One Year,Credit Card,Yes
43340,Male,39,22,25.54,Month-to-Month,UPI,No
49850,Female,35,8,25.06,Month-to-Month,Credit Card,No
66984,Male,19,21,108.32,One Year,Credit Card,Yes
94178,Male,65,22,104.12,One Year,Debit Card,No
21094,Female,61,45,54.59,Month-to-Month,UPI,Yes
97959,Female,26,40,81.8,One Year,Net Banking,No
43418,Female,20,22,68.96,Month-to-Month,Net Banking,Yes
15741,Male,43,30,116.72,Month-to-Month,Credit Card,No
82374,Female,38,62,115.0,Two Year,Debit Card,No
78798,Male,47,45,118.38,Two Year,UPI,No
80532,Female,45,35,106.64,Month-to-Month,Debit Card,No
32164,Female,53,42,110.96,One Year,UPI,Yes
45595,Female,43,5,41.73,Two Year,Debit Card,No
40257,Male,51,27,103.1,Two Year,Net Banking,No
24211,Male,25,70,90.89,Month-to-Month,Net Banking,No
15232,Male,27,62,116.28,Month-to-Month,Net Banking,No
77753,Male,65,32,77.13,Month-to-Month,Debit Card,No
62691,Male,60,8,28.52,Month-to-Month,Debit Card,No
99765,Male,67,18,79.74,Month-to-Month,Credit Card,No
89768,Male,31,15,88.66,One Year,Net Banking,No
35613,Male,57,26,42.03,One Year,Credit Card,No
24026,Male,32,53,59.41,Two Year,Debit Card,No
63535,Female,34,44,79.85,Month-to-Month,UPI,No
40908,Female,35,32,57.41,Month-to-Month,Net Banking,No
62113,Male,49,28,57.49,Month-to-Month,Net Banking,No
29610,Male,55,39,33.31,Month-to-Month,Net Banking,No
56646,Male,40,32,114.07,Two Year,Net Banking,No
73185,Male,63,18,95.05,Month-to-Month,Net Banking,No
82567,Female,40,70,20.12,One Year,Debit Card,No
57574,Female,52,11,96.56,Month-to-Month,Net Banking,Yes
46182,Male,56,32,93.98,Month-to-Month,Net Banking,No
10570,Female,32,20,20.97,One Year,Credit Card,No
29288,Female,41,40,56.96,Month-to-Month,UPI,Yes
88824,Male,45,8,80.67,Month-to-Month,Net Banking,Yes
39877,Male,33,35,65.28,Month-to-Month,Credit Card,Yes
94425,Male,33,69,97.8,One Year,Debit Card,Yes
10917,Male,57,21,62.55,Two Year,Credit Card,No
85602,Female,56,24,35.39,One Year,Net Banking,Yes
74575,Male,23,17,117.64,Two Year,Credit Card,No
82518,Female,19,18,44.2,One Year,Credit Card,No
49104,Male,30,12,91.77,Two Year,Debit Card,No
28062,Female,61,16,34.32,Month-to-Month,Credit Card,No
